precision,recall,f1-score,support
0.9999918610923589,0.9999877916882196,0.9999898263861491,2211608.0
0.999843954087825,0.9998959639804181,0.9998699583577764,173017.0
0.9999811291083504,0.9999811291083504,0.9999811291083504,0.9999811291083504
0.9999179075900919,0.9999418778343189,0.9999298923719627,2384625.0
0.9999811296665776,0.9999811291083504,0.9999811293345519,2384625.0
