,precision,recall,f1-score,support
0,0.2891732173435841,0.996218818380744,0.44823648020667606,57125.0
1,0.996694417238002,1.0,0.998344472377215,65128.0
2,0.0,0.0,0.0,139890.0
accuracy,0.46553598608393126,0.46553598608393126,0.46553598608393126,0.46553598608393126
macro avg,0.4286225448605287,0.6654062727935813,0.482193650861297,262143.0
weighted avg,0.3106385981949884,0.46553598608393126,0.34571088195675503,262143.0
