,precision,recall,f1-score,support
0,1.0,0.9959495130313419,0.9979706465808815,131836.0
1,0.9959187104959455,1.0,0.9979551825018763,130307.0
accuracy,0.9979629438894039,0.9979629438894039,0.9979629438894039,0.9979629438894039
macro avg,0.9979593552479727,0.9979747565156709,0.9979629145413789,262143.0
weighted avg,0.9979712577051273,0.9979629438894039,0.9979629596400021,262143.0
