,precision,recall,f1-score,support
0,0.2884935227428781,0.9929277899343545,0.4470867358199073,57125.0
1,0.9938350729414637,1.0,0.9969080055104852,65128.0
2,0.0,0.0,0.0,139890.0
accuracy,0.46481882026222326,0.46481882026222326,0.46481882026222326,0.46481882026222326
macro avg,0.4274428652281139,0.6643092633114515,0.4813315804434642,262143.0
weighted avg,0.3097800937550061,0.46481882026222326,0.3451034525682512,262143.0
