,precision,recall,f1-score,support
0,1.0,0.996722326694912,0.9983584731530931,132411.0
1,0.9966657959835902,1.0,0.9983301141216938,129732.0
accuracy,0.9983444150711634,0.9983444150711634,0.9983444150711634,0.9983444150711634
macro avg,0.9983328979917951,0.9983611633474561,0.9983442936373934,262143.0
weighted avg,0.9983499351290827,0.9983444150711634,0.9983444385465559,262143.0
