,precision,recall,f1-score,support
0,0.9997693412102525,0.9521730163996163,0.9753908824333106,223054.0
1,0.785386658083206,0.9987464504080432,0.8793089856639301,39089.0
accuracy,0.9591177334508264,0.9591177334508264,0.9591177334508264,0.9591177334508264
macro avg,0.8925779996467292,0.9754597334038297,0.9273499340486204,262143.0
weighted avg,0.9678020382467817,0.9591177334508264,0.9610637965953583,262143.0
