precision,recall,f1-score,support
0.999965009425586,0.9999956260442819,0.999980317500585,228626.0
0.9999883639748662,0.9999069193805484,0.999947640019315,85947.0
0.9999713897886977,0.9999713897886977,0.9999713897886977,0.9999713897886977
0.9999766867002261,0.9999512727124151,0.99996397875995,314573.0
0.9999713903083922,0.9999713897886977,0.9999713894251218,314573.0
