,precision,recall,f1-score,support
0,0.9997251848459072,0.9773302970601029,0.9884009030864077,156332.0
1,0.967579336400977,0.9996030658438159,0.9833305442442499,105811.0
accuracy,0.9863204434221017,0.9863204434221017,0.9863204434221017,0.9863204434221017
macro avg,0.9836522606234421,0.9884666814519594,0.9858657236653288,262143.0
weighted avg,0.9867498836942209,0.9863204434221017,0.9863543111902001,262143.0
