precision,recall,f1-score,support
0.9997519754519294,1.0,0.9998759723450132,314407.0
0.9583333333333334,0.4423076923076923,0.6052631578947368,104.0
1.0,0.6590909090909091,0.7945205479452054,44.0
0.9090909090909091,0.5555555555555556,0.6896551724137931,18.0
0.9997425080982792,0.9997425080982792,0.9997425080982792,0.9997425080982792
0.966794054469043,0.6642385392385393,0.7723287126496872,314573.0
0.9997331291908241,0.9997425080982792,0.9996990361623936,314573.0
