,precision,recall,f1-score,support
0,0.8226798772575302,0.8896813604094436,0.8548697976569131,60570.0
1,0.6131310792033349,0.4769196126998424,0.5365149327456494,22205.0
accuracy,0.7789549984898823,0.7789549984898823,0.7789549984898823,0.7789549984898823
macro avg,0.7179054782304326,0.683300486554643,0.6956923652012812,82775.0
weighted avg,0.7664668774291592,0.7789549984898823,0.7694687734907444,82775.0
