,precision,recall,f1-score,support
0,0.9664180808654179,1.0,0.9829222892825503,148120.0
1,0.0,0.0,0.0,5147.0
accuracy,0.9664180808654179,0.9664180808654179,0.9664180808654179,0.9664180808654179
macro avg,0.48320904043270896,0.5,0.49146114464127516,153267.0
weighted avg,0.9339639070235974,0.9664180808654179,0.9499138724482854,153267.0
