,precision,recall,f1-score,support
0,1.0,0.9999487459054968,0.999974372295986,214617.0
2,0.99976860130004,1.0,0.9998842872621314,47526.0
accuracy,0.9999580381700064,0.9999580381700064,0.9999580381700064,0.9999580381700064
macro avg,0.99988430065002,0.9999743729527484,0.9999293297790587,262143.0
weighted avg,0.9999580478799194,0.9999580381700064,0.9999580400600728,262143.0
