precision,recall,f1-score,support
0.8312173835376979,0.9836473998912847,0.9010311132011535,66228.0
0.7539754656974103,0.2005801655889285,0.31686476681464504,16547.0
0.827109634551495,0.827109634551495,0.827109634551495,0.827109634551495
0.7925964246175541,0.5921137827401066,0.6089479400078992,82775.0
0.8157764652108693,0.827109634551495,0.7842543021633093,82775.0
