precision,recall,f1-score,support
0.7850075879674835,0.9363099330686012,0.8540090868368849,71267.0
0.6831855936343966,0.34878665858960195,0.4618070299598962,28063.0
0.7703211517165005,0.7703211517165005,0.7703211517165005,0.7703211517165005
0.73409659080094,0.6425482958291016,0.6579080583983905,99330.0
0.756240542493111,0.7703211517165005,0.7432030229877061,99330.0
