,precision,recall,f1-score,support
0,0.9992866380050278,1.0,0.9996431917357863,261952.0
1,0.0,0.0,0.0,191.0
3,0.0,0.0,0.0,0.0
accuracy,0.9992713900428392,0.9992713900428392,0.9992713900428392,0.9992713900428392
macro avg,0.33309554600167596,0.3333333333333333,0.3332143972452621,262143.0
weighted avg,0.9985585478105197,0.9992713900428392,0.9989148417526796,262143.0
