,precision,recall,f1-score,support
0,0.9998855577723439,0.9999961848370162,0.9999408682449124,262112.0
2,0.0,0.0,0.0,0.0
3,1.0,0.03225806451612903,0.0625,31.0
accuracy,0.9998817439336545,0.9998817439336545,0.9998817439336545,0.9998817439336545
macro avg,0.6666285192574479,0.34408474978438175,0.3541469560816375,262143.0
weighted avg,0.9998855713058316,0.9998817439336545,0.9998300101754022,262143.0
