precision,recall,f1-score,support
0.9999925316285531,1.0,0.9999962658003324,133897.0
1.0,0.9999928010942337,0.9999964005341607,138910.0
1.0,1.0,1.0,41766.0
0.9999968210876331,0.9999968210876331,0.9999968210876331,0.9999968210876331
0.999997510542851,0.9999976003647446,0.999997555444831,314573.0
0.9999968211113744,0.9999968210876331,0.9999968210878474,314573.0
