,precision,recall,f1-score,support
0,1.0,0.999156637172265,0.9995781406959048,214617.0
2,0.9962060075041399,1.0,0.99809939831781,47526.0
accuracy,0.9993095371610151,0.9993095371610151,0.9993095371610151,0.9993095371610151
macro avg,0.99810300375207,0.9995783185861324,0.9988387695068575,262143.0
weighted avg,0.999312156771845,0.9993095371610151,0.9993100476693454,262143.0
