,precision,recall,f1-score,support
0,0.9427942377704088,0.9999483628143414,0.9705305831514233,174293.0
1,0.0,0.0,0.0,87850.0
2,0.0,0.0,0.0,0.0
accuracy,0.6648432344178559,0.6648432344178559,0.6648432344178559,0.6648432344178559
macro avg,0.3142647459234696,0.3333161209381138,0.32351019438380774,262143.0
weighted avg,0.6268427388246791,0.6648432344178559,0.6452840126542041,262143.0
