precision,recall,f1-score,support
1.0,0.9995786328551455,0.9997892720306514,156633.0
0.9994127230705111,1.0,0.9997062752863817,105510.0
0.0,0.0,0.0,0.0
0.9997482290200387,0.9997482290200387,0.9997482290200387,0.9997482290200387
0.6664709076901704,0.6665262109517152,0.6664985157723443,262143.0
0.9997636267654282,0.9997482290200387,0.9997558666508095,262143.0
