precision,recall,f1-score,support
1.0,0.9999487459054968,0.999974372295986,214617.0
0.99976860130004,1.0,0.9998842872621314,47526.0
0.9999580381700064,0.9999580381700064,0.9999580381700064,0.9999580381700064
0.99988430065002,0.9999743729527484,0.9999293297790587,262143.0
0.9999580478799194,0.9999580381700064,0.9999580400600728,262143.0
