,precision,recall,f1-score,support
0,1.0,0.0002842553018689786,0.000568349047507891,98503.0
1,0.6243061251740648,1.0,0.7687050064003946,163640.0
accuracy,0.6243462537622595,0.6243462537622595,0.6243462537622595,0.6243462537622595
macro avg,0.8121530625870323,0.5001421276509345,0.38463667772395127,262143.0
weighted avg,0.7654770652791949,0.6243462537622595,0.4800695472836858,262143.0
