,precision,recall,f1-score,support
0,0.8879215178721946,0.9998224214367942,0.9405553619414915,163308.0
1,0.12121212121212122,0.00019404288347724848,0.0003874654913546762,20614.0
accuracy,0.8877839518926501,0.8877839518926501,0.8877839518926501,0.8877839518926501
macro avg,0.504566819542158,0.5000082321601358,0.4704714137164231,183922.0
weighted avg,0.8019886359834006,0.8877839518926501,0.8351812304214823,183922.0
