,precision,recall,f1-score,support
0,0.9998527827407838,0.9999966536717587,0.9999247130311705,298835.0
1,1.0,0.9994369822247245,0.9997184118427934,12433.0
2,0.9993881921076782,0.9885022692889561,0.993915424399148,3305.0
accuracy,0.9998537700311215,0.9998537700311215,0.9998537700311215,0.9998537700311215
macro avg,0.999746991616154,0.9959786350618131,0.997852849757704,314573.0
weighted avg,0.9998537201389122,0.9998537700311215,0.9998534238817395,314573.0
