,precision,recall,f1-score,support
0,1.0,0.999954328068012,0.9999771635125126,153267.0
1,0.0,0.0,0.0,0.0
accuracy,0.999954328068012,0.999954328068012,0.999954328068012,0.999954328068012
macro avg,0.5,0.499977164034006,0.4999885817562563,153267.0
weighted avg,1.0,0.999954328068012,0.9999771635125125,153267.0
