precision,recall,f1-score,support
0.8864138126238325,0.9590261828203951,0.9212914613517688,163275.0
0.08003300330033003,0.028188114496052696,0.04169203768043268,20647.0
0.854530724981242,0.854530724981242,0.854530724981242,0.854530724981242
0.48322340796208124,0.4936071486582239,0.48149174951610074,183922.0
0.7958898700280455,0.854530724981242,0.8225480304378919,183922.0
