,precision,recall,f1-score,support
0,0.785004591152026,0.9346817487349846,0.8533294089795187,71343.0
1,0.6760289210233593,0.34744702897773966,0.45899317929716077,27987.0
accuracy,0.7692237994563575,0.7692237994563575,0.7692237994563575,0.7692237994563575
macro avg,0.7305167560876926,0.6410643888563621,0.6561612941383397,99330.0
weighted avg,0.7542998485778692,0.7692237994563575,0.7422221094716143,99330.0
